gene_id	gene_name	logFC	logCPM	LR	p.raw	p.adj
ENSG00000157916	RER1	-0.06979504018635166	6.544013743617512	0.04054125839053935	0.8404260039575291	0.9693922833176108
ENSG00000157881	PANK4	-0.8989204262859148	5.315503302331453	2.352944507306596	0.12504661300115105	0.5829931639425653
ENSG00000116213	WRAP73	-0.5418524356145856	5.681094949961525	1.266200900515463	0.2604806001149994	0.7421771719472556
ENSG00000127463	EMC1	0.3545255654577037	5.968084617957706	0.8284696763091581	0.3627154116094048	0.8129591647530057
ENSG00000188807	TMEM201	0.11936208677883889	5.564620687553737	0.06574298201639661	0.7976389434847586	0.9593817259273139
ENSG00000198793	MTOR	-0.5057613817905443	6.083855175721794	1.5180278167193662	0.21791818748674613	0.7147643796408323
ENSG00000116288	PARK7	-0.31529728894678577	8.550892989341468	2.8194508768988857	0.09312825862826751	0.5211990697025896
ENSG00000226396	NA	0.5432195491358788	7.053680092404912	4.047598886774453	0.04423421932801136	0.38373927451937906
ENSG00000169504	CLIC4	0.1677334413913644	7.404883422055819	0.4660003572030069	0.4948329687446327	0.8692991803140605
ENSG00000233954	UQCRHL	0.19963534716163658	6.126462636022099	0.288033730521274	0.5914833258817213	0.9071603941364225
ENSG00000055070	SZRD1	0.4170018392854027	7.363224951659618	2.9586238151626816	0.08542061579129905	0.511179110980709
ENSG00000171735	CAMTA1	0.08130686083055602	7.225027622224092	0.08853631434645415	0.7660462409948875	0.9541625882081121
ENSG00000157191	NECAP2	0.8261393377945513	5.415451805267838	3.1627917253477893	0.07533425300461118	0.4820646308602
ENSG00000133226	SRRM1	0.290330764696195	7.539838590715059	1.598205919544569	0.2061576434876339	0.701630779284138
ENSG00000090273	NUDC	-0.3914347519497381	7.338736026940475	2.2096897345790736	0.1371462514573074	0.6118692709840673
ENSG00000142751	GPN2	0.5246445457326199	5.223611038893105	1.0476811397068282	0.30604174626786473	0.7803613853556992
ENSG00000189266	PNRC2	0.016906573101031313	7.008313940214878	0.0034583519624227232	0.9531052321368224	0.9889030220778401
ENSG00000204138	PHACTR4	-0.3139869401198885	6.350352922850094	0.703211568040242	0.40170666048631687	0.8334392133621148
ENSG00000116237	ICMT	0.2097542855919212	7.345869774338279	0.7031011301108734	0.40174362746093206	0.8334392133621148
ENSG00000158195	WASF2	0.3318209583233639	6.719955116584078	1.1523059671986964	0.2830669497415753	0.7627703219715248
ENSG00000130772	MED18	0.058749655462553035	5.156206347440766	0.01131647504041755	0.9152817160003904	0.9857778464763228
ENSG00000204160	ZDHHC18	0.313191935607012	5.35132137101608	0.3962182906341679	0.5290487802458693	0.8843529541962334
ENSG00000130770	ATP5IF1	2.0243702393807052e-4	8.839465921479908	1.637592630387985e-6	0.998978959707694	0.9996969549655308
ENSG00000117305	HMGCL	0.15193242645064803	5.728553396567256	0.11326263429729089	0.7364598143846397	0.9486545262653507
ENSG00000162512	SDC3	0.35559247924547754	5.837927262244045	0.7016163558872455	0.4022411076887898	0.8334392133621148
ENSG00000188529	SRSF10	-0.1081900166700853	7.206024788669206	0.15608425151661898	0.6927875422088905	0.9382622702169191
ENSG00000142784	WDTC1	0.20376000741256275	5.925077680459966	0.25747972680333164	0.6118569271831942	0.9124800152318766
ENSG00000126698	DNAJC8	-0.21560948421898868	7.797540576910214	0.9475268338875281	0.33034962038977156	0.7925202659907549
ENSG00000130766	SESN2	0.005196560363428516	6.944954320480122	3.023475961700939e-4	0.9861269664258233	0.9963321767684205
ENSG00000168528	SERINC2	0.15515899776009612	5.54626336646398	0.10846771813370681	0.7418954059087169	0.9505159177276438
ENSG00000117676	RPS6KA1	-0.07627597748826287	5.369566817251304	0.021554790975451432	0.8832776502044574	0.9758242958782111
ENSG00000198830	HMGN2	-0.20957594583823694	10.090383351662334	3.029827161818295	0.08174672410479282	0.5003116267890871
ENSG00000060688	SNRNP40	-0.1154375656116218	6.822772496900038	0.13591256111070038	0.712378775515776	0.9421358919848313
ENSG00000171612	SLC25A33	-0.23650902153365	5.588056087727228	0.22989372327193713	0.6316026422737838	0.9174603465432122
ENSG00000162458	FBLIM1	1.2038800279524513	5.298216904381781	6.411113915091973	0.011340824834857183	0.20566836246124556
ENSG00000158161	EYA3	0.2303321648835772	5.7594586475309395	0.29082544907296415	0.5896920481023427	0.9071603941364225
ENSG00000142684	ZNF593	-0.5129082303537873	5.9943491527926875	1.4546261193581023	0.22778710065416868	0.7202377935326701
ENSG00000162413	KLHL21	1.2704280203142606	4.953581985575417	5.391624193407502	0.020233629079959684	0.269073960378147
ENSG00000142687	KIAA0319L	-0.407597220718868	6.191831829476312	1.0927824770002297	0.2958555232504637	0.7751727337095544
ENSG00000130939	UBE4B	-0.7585705902370489	5.562537023123	2.1257026802185197	0.14484633942654923	0.6179024121993945
ENSG00000060656	PTPRU	-0.0784548773080606	6.84948966269751	0.06095394022488643	0.8049945027767599	0.9601022288105753
ENSG00000134698	AGO4	0.10343505150754367	5.25172807171396	0.038378569508100036	0.8446849222440134	0.9693922833176108
ENSG00000134690	CDCA8	0.20982514594251314	5.919413708332997	0.26654132227755767	0.6056613760175336	0.9112914103435557
ENSG00000116251	RPL22	0.7352382712794913	7.940222449545832	13.968866452600029	1.8586302441980082e-4	0.011440311684049263
ENSG00000231789	PIK3CD-AS2	-0.19108239151959713	5.770193223249526	0.17710335914882425	0.6738744771562324	0.9280312690945515
ENSG00000162585	FAAP20	0.5478455755196716	7.046991014427989	4.20629867836629	0.04027412472935615	0.36973248313327955
ENSG00000010803	SCMH1	-0.37628340037679453	5.79564392631613	0.6958441874193283	0.4041836408528223	0.8334392133621148
ENSG00000116954	RRAGC	1.2038483571365006	5.299932630576101	6.410792219774174	0.01134287964990322	0.20566836246124556
ENSG00000196449	YRDC	0.08009754542384898	5.5918889303666806	0.029935720401358334	0.8626361612777949	0.9705271063565469
ENSG00000179051	RCC2	-0.06323360693103784	7.755960866235477	0.08012466922862682	0.7771285340121499	0.9552266480259651
ENSG00000053372	MRTO4	-0.18331592501224842	6.250938787323891	0.24546904815516557	0.62028368617402	0.9166262732265005
ENSG00000126067	PSMB2	0.12472285615311843	7.956875894807813	0.3616786748833709	0.5475754173768641	0.892104845602892
ENSG00000066136	NFYC	0.16556825399921304	6.212393280127055	0.20943482081738196	0.6472107466794516	0.9207717888772494
ENSG00000197312	DDI2	1.270552404186437	4.95244653845691	5.392619039265708	0.020222097157930993	0.269073960378147
ENSG00000173660	UQCRH	0.15681603328728996	9.125120784962078	1.0968810221324228	0.29495160988652913	0.7751727337095544
ENSG00000092847	AGO1	0.1550141061296173	5.225305216421542	0.08495450629553636	0.770692218833382	0.9541625882081121
ENSG00000054118	THRAP3	-0.5756954856949881	6.794428703725966	3.0059804207983625	0.08295777403460776	0.5010804612950186
ENSG00000197982	C1orf122	0.3239021098696243	6.8904609334271605	1.1528999036685699	0.2829429200513074	0.7627703219715248
ENSG00000183386	FHL3	1.4012452713708756	5.138218209063847	7.745019386650819	0.00538608823593355	0.13704837901117534
ENSG00000204084	INPP5B	0.17240434583026543	5.090150602858225	0.09438823452291917	0.7586708371886968	0.9525635456361716
ENSG00000146463	ZMYM4	0.25269409427412404	6.093059698141875	0.4545819704419642	0.5001670428489385	0.8736942812964672
ENSG00000183520	UTP11	-0.20549673679074887	6.403155987913584	0.3364749477352551	0.5618710505689984	0.8994938249401698
ENSG00000090686	USP48	-0.14611752055705773	6.157450432120663	0.14629293780140212	0.7021034342465904	0.9382622702169191
ENSG00000085998	POMGNT1	0.05760933596643958	6.087572688604128	0.022478608154296253	0.8808208865450808	0.9753272259240707
ENSG00000127125	PPCS	0.26572771378176774	5.888551823503881	0.4302595461322336	0.5118616203978149	0.8767987417522072
ENSG00000117000	RLF	0.004833258991376995	5.435103515984532	9.457524859313171e-5	0.9922407103936156	0.9963321767684205
ENSG00000178585	CTNNBIP1	0.33108451248118975	5.8433121186609265	0.6557075803662142	0.4180794314599785	0.8393807898681809
ENSG00000092853	CLSPN	-0.45425362209198117	5.4920674521634325	0.762325739577431	0.3826016670324622	0.8262758445486956
ENSG00000134697	GNL2	-0.6818546004610839	6.119923089779972	2.699809551632969	0.10036023417214596	0.5366750867680863
ENSG00000171793	CTPS1	0.14831231166852538	6.921942250873869	0.25846654315090545	0.6111756227056142	0.9124800152318766
ENSG00000117419	ERI3	-0.3519893720085874	6.796266270845331	1.1737283738359694	0.27863648236776173	0.7627703219715248
ENSG00000162384	CZIB	0.15592357927217176	6.093129156080475	0.16955027617529106	0.6805118010736025	0.9333089216835994
ENSG00000117859	OSBPL9	0.05599658212527087	6.094570873116141	0.0213895692069741	0.8837226680759971	0.9758242958782111
ENSG00000117713	ARID1A	0.3618620500990846	6.202182651420197	1.013935479787401	0.3139618623997909	0.7855731771931276
ENSG00000177868	SVBP	0.7060321233598343	5.127359585762141	1.8032630913063463	0.17931850312712513	0.6675349452904179
ENSG00000162378	ZYG11B	0.27981461113518313	5.646412411018996	0.3891865921017339	0.5327272735605172	0.8866803378419835
ENSG00000183431	SF3A3	0.2605883625580272	6.953890328132197	0.843081441692243	0.3585169615503302	0.811437970358387
ENSG00000228929	RPS13P2	-0.1299186958917162	7.254751179309642	0.2284780160504436	0.6326546601536172	0.9174603465432122
ENSG00000198815	FOXJ3	0.19597370803139907	5.779478147667702	0.21259515491399295	0.6447409078946224	0.9203181992060541
ENSG00000134744	TUT4	0.0402751343285654	5.71002661810115	0.008181949877783534	0.9279263423534418	0.9857778464763228
ENSG00000162437	RAVER2	-0.3257605707568151	6.286705731219411	0.7656073733029749	0.3815793862533229	0.8261479377732631
ENSG00000162385	MAGOH	-0.3921654712949882	6.655658631608195	1.3486505445488914	0.2455141690133592	0.7352064999593373
ENSG00000086015	MAST2	-0.440894321839915	5.611517059567156	0.8142875095470203	0.36685567566373145	0.8150813524540561
ENSG00000123080	CDKN2C	0.49900743167277395	6.271242242748941	2.0326583267554392	0.15395112465864214	0.6349907442672927
ENSG00000077549	CAPZB	-0.5226017494233068	7.327745730457592	3.6456270420545964	0.056216631505009794	0.4219838436897541
ENSG00000116205	TCEANC2	-1.3915520005237434	5.676334056640995	6.520424025428711	0.010664257436171087	0.2021205155717705
ENSG00000116212	LRRC42	-1.5878040030637215	5.603450776399545	7.551885011531494	0.005994733267369316	0.14349615224817738
ENSG00000116729	WLS	0.4802598826026567	7.168728211077203	3.256964133057415	0.07112068365928147	0.46855553362888497
ENSG00000162607	USP1	-0.054768958781782735	7.699280542522098	0.054480676510234805	0.815442302908528	0.961971338125746
ENSG00000172380	GNG12	0.2543531162034617	6.813980373073659	0.7376847459849925	0.39040354738598326	0.8289021441378482
ENSG00000162433	AK4	0.1170316710915524	6.563480106795171	0.127102312938691	0.7214555846964068	0.9446449440625765
ENSG00000213625	LEPROT	-0.03409558987040103	5.562998996465966	0.005181543142944167	0.942615487343987	0.985916277883248
ENSG00000085999	RAD54L	-0.517402008972028	6.495366075550568	2.117626873644076	0.14561201485171793	0.6179024121993945
ENSG00000125703	ATG4C	-0.13866667656039447	6.225093926386415	0.13866435946361888	0.709612446508453	0.9416684974655195
ENSG00000153936	HS2ST1	0.5856387443211211	6.012420995087336	2.430315346076031	0.11900895547505365	0.5761459769552597
ENSG00000084072	PPIE	-0.3306508718278732	6.36082071032133	0.8309961167307205	0.3619846495557513	0.8129591647530057
ENSG00000180488	MIGA1	0.04883586985077869	5.4047533215444865	0.009534702161047348	0.9222135555051123	0.9857778464763228
ENSG00000162434	JAK1	-0.34974446160156164	5.881830313191907	0.6297944446809858	0.4274307229525186	0.844629642625177
ENSG00000137941	TTLL7	0.1721788050216815	5.092543827467246	0.09414745573170435	0.7589692906347066	0.9525635456361716
ENSG00000116717	GADD45A	-0.2970243134727594	7.155132018472995	1.065517961859845	0.3019600311377194	0.7803613853556992
ENSG00000066135	KDM4A	-0.9402035402479981	5.345072722500514	2.6052062729793963	0.10651329796060838	0.5485329295619408
ENSG00000117174	ZNHIT6	0.24899029142075177	5.823727894372629	0.3588138421324256	0.5491657362746762	0.8921163240146093
ENSG00000143013	LMO4	-0.49351536098689697	7.091715125120382	2.7980629583346177	0.09437826441895675	0.521785049563488
ENSG00000226084	NA	0.461893275986765	7.8395835815589665	5.0485325749502366	0.024646803294391492	0.2991626165296101
ENSG00000134748	PRPF38A	-0.6689288294868472	6.29768788007492	2.9795401865313904	0.08432322494044443	0.506487920808636
ENSG00000142892	PIGK	0.7417185869505643	6.6535904204777205	6.116400160426954	0.01339332785959783	0.21999506343807
ENSG00000058804	NDC1	0.46404009579008987	6.681761666462721	2.2601147466395695	0.13274422486409881	0.6003680372964805
ENSG00000162402	USP24	-0.03987295499064779	6.285290588143552	0.01230216254325478	0.911683660209454	0.9857778464763228
ENSG00000116641	DOCK7	-0.5004797231641295	6.169828737385351	1.5668588107661554	0.21066377755066393	0.7054507742538555
ENSG00000185104	FAF1	-0.6806087863695857	6.612231073770861	3.615153685636338	0.05725543144215437	0.42381990694858046
ENSG00000137944	KYAT3	0.00482544954761795	5.640812782681395	1.1101143518818524e-4	0.9915934870765998	0.9963321767684205
ENSG00000067334	DNTTIP2	-0.09369068435264698	5.797628585052297	0.046280352937453806	0.8296669867412492	0.9685104062426132
ENSG00000142949	PTPRF	0.34245933309461407	7.064566848569668	1.5701881724745008	0.21017968861216263	0.7047399418303729
ENSG00000116133	DHCR24	-0.013729839048522829	6.94560717119149	0.001979268024800085	0.9645146477618542	0.9943624451244001
ENSG00000065243	PKN2	0.008565435319464198	6.431715323552706	6.168305185458856e-4	0.9801857178887187	0.9963321767684205
ENSG00000117500	TMED5	0.10959867180103146	7.120748521379207	0.1564068198675299	0.6924864498123606	0.9382622702169191
ENSG00000117528	ABCD3	0.004366054053109057	6.1307116423738	1.318422834497568e-4	0.9908386837226061	0.9963321767684205
ENSG00000036549	ZZZ3	0.18831090282016374	6.201251394344641	0.2664227339231462	0.6057415904124889	0.9112914103435557
ENSG00000097033	SH3GLB1	0.5852494232168599	6.678748747990677	3.729188537729505	0.053469364000343036	0.4104186455275737
ENSG00000162604	TM2D1	-0.15875336167856477	6.429617053085624	0.20962639909653774	0.6470603862303002	0.9207717888772494
ENSG00000116171	SCP2	-0.1567917859428908	6.845780438341684	0.25415755231913373	0.6141627122862944	0.9137854086255974
ENSG00000134709	HOOK1	0.18169789156992294	5.7477926881154024	0.14751899328974005	0.7009176619620641	0.9382622702169191
ENSG00000178028	DMAP1	-0.33226838736957565	5.53483624649532	0.4482874141763584	0.5031493579962597	0.875240737083246
ENSG00000168710	AHCYL1	-6.714285606329969e-4	7.3875373756101155	7.901533825016571e-6	0.9977571760175831	0.999368657205727
ENSG00000117519	CNN3	-0.06640667075417574	7.737917863435348	0.08971275058513341	0.7645426518120422	0.9539071734867236
ENSG00000152078	TLCD4	0.6321903293609248	5.440083523447753	1.835940733660637	0.17542746423667363	0.6622591713560875
ENSG00000171492	LRRC8D	-0.6720280120712584	5.155531404839313	1.2315206540358536	0.267111510789241	0.7496055988844397
ENSG00000079739	PGM1	0.27233861907271856	7.599187620418128	1.4462604350182948	0.22912894646102813	0.7230763578992309
ENSG00000116670	MAD2L2	-0.03579640231842188	7.432877768295898	0.021162438318739873	0.8843373108486086	0.9761694346737075
ENSG00000023909	GCLM	-0.7866584735156187	5.730706518680492	2.5848839041985987	0.10788831854385483	0.5518223290945428
ENSG00000117133	RPF1	-0.18021454524204375	6.462641411151812	0.24374525314631068	0.621514085656706	0.9166262732265005
ENSG00000069702	TGFBR3	-0.26432457366718426	5.223149689907997	0.22392671647598	0.6360641084864093	0.9174603465432122
ENSG00000116793	PHTF1	0.4147298943839169	5.295281785071388	0.6751752552207173	0.41125307516265325	0.8336213652667038
ENSG00000183298	RPSAP19	1.3033917148573062	8.072261195349707	43.70452202590919	3.8188836188532814e-11	1.1753068966023217e-8
ENSG00000163349	HIPK1	0.2098062275622331	6.05965229220717	0.30230913916159063	0.5824384063102257	0.9051606445424203
ENSG00000134222	PSRC1	-0.08708831468142936	5.375026121155334	0.028716499510812565	0.865435278428274	0.9705271063565469
ENSG00000198162	MAN1A2	0.10063866876844652	5.761068631055005	0.052480255205040294	0.8188023123417217	0.963568708059823
ENSG00000233593	LINC02609	0.3323562938941005	5.437483093256507	0.479911904195375	0.4884622231089617	0.8666085931171388
ENSG00000117543	DPH5	0.10648924960842389	6.368879093711945	0.0945495986459739	0.7584710539918673	0.9525635456361716
ENSG00000134243	SORT1	-0.1797007886418167	6.110397718216016	0.21116444186877903	0.6458562534198417	0.9207717888772494
ENSG00000134250	NOTCH2	0.4353048810800696	6.313259184074202	1.6414134383617798	0.20013164903892816	0.6957599680955465
ENSG00000143093	STRIP1	-0.35959573369553	5.2885769314663005	0.42582414857532047	0.5140451212200233	0.8770162092820405
ENSG00000085491	SLC25A24	0.37557961226251063	5.887839132227212	0.8787598726061707	0.3485415653638809	0.8053715183935511
ENSG00000155363	MOV10	0.24488607925391243	6.725201816723137	0.5826801025147939	0.4452637196257943	0.8522009248730315
ENSG00000198799	LRIG2	-0.16270859967258064	5.160219284842343	0.08243271024938703	0.7740273512545615	0.9541625882081121
ENSG00000143106	PSMA5	-0.1779467860375825	7.917178028226348	0.6112938819006821	0.4343010562806227	0.844629642625177
ENSG00000117620	SLC35A3	0.005114164655697258	5.536828992126509	1.151491170405805e-4	0.9914382600460312	0.9963321767684205
ENSG00000162688	AGL	-0.3648277012075827	5.427498346446733	0.4922648838229289	0.4829187275021571	0.8666085931171388
ENSG00000271601	LIX1L	-0.2445837419092069	5.8992133926373285	0.32929399729267583	0.5660751040522946	0.8994938249401698
ENSG00000162627	SNX7	-0.2819025945340286	5.729850727749001	0.38011747678370156	0.5375403714751359	0.8866803378419835
ENSG00000186141	POLR3C	-1.4784052749783505	5.743934062281181	7.55384618519602	0.005988212685723198	0.14349615224817738
ENSG00000031698	SARS1	-0.5217697606131924	8.379102038555123	7.22022532426799	0.0072086658274125295	0.16065381807781787
ENSG00000162695	SLC30A7	-0.6056828176677529	5.731523109126877	1.6114740234347797	0.2042847235731341	0.6987112882789265
ENSG00000226419	SLC16A1-AS1	-0.32342865757768985	5.400390385449255	0.38233300835986483	0.5363572869531056	0.8866803378419835
ENSG00000265808	SEC22B	-0.6405385256922586	6.438121394983276	3.0458143367128256	0.08094550993943198	0.4985350055087211
ENSG00000162601	MYSM1	-0.7701704772452436	6.187809382512413	3.534328543906181	0.06011066802061777	0.43382912482697505
ENSG00000134247	PTGFRN	-0.28810484572773204	6.007484088779383	0.44713739670573016	0.5036975031117032	0.875240737083246
ENSG00000116752	BCAS2	-0.13336878360565055	6.828560100517884	0.18883335711744376	0.6638893830396546	0.9241547949097101
ENSG00000162664	ZNF326	-0.6818546004610839	6.119923089779972	2.699809551632969	0.10036023417214596	0.5366750867680863
ENSG00000223416	RPS26P15	0.843385800577212	5.323848966976739	3.0793600840104354	0.0792917175638277	0.4949935057311251
ENSG00000270231	NBPF8	-0.7927731507655594	5.582842014208597	2.3450140512711073	0.12568442832130167	0.5829931639425653
ENSG00000136631	VPS45	0.8174898226374949	5.696705362597645	3.865406862192548	0.049291241425131756	0.40223395622553854
ENSG00000265491	RNF115	-1.9319456504074504	5.606290438485223	10.022835447022691	0.001546112669795191	0.057853860433286525
ENSG00000143398	PIP5K1A	-0.7796023494137994	7.063152635320458	6.47789387371283	0.01092243307852674	0.20218039211776223
ENSG00000117360	PRPF3	-0.5142486771943023	5.5318261483334314	1.0016388791146644	0.31691427178768994	0.7881226988103597
ENSG00000118655	DCLRE1B	-0.0313392155917521	5.6640433692336645	0.004730148081581856	0.9451678647447759	0.986876588564706
ENSG00000116489	CAPZA1	-0.25867126968563353	7.77979602283301	1.3262838206249266	0.24946740745951207	0.7352064999593373
ENSG00000143442	POGZ	0.07015241624947263	6.278229263046735	0.037978039042558365	0.8454872439150568	0.9693922833176108
ENSG00000065183	WDR3	-0.15529098227120514	5.83593712377465	0.1291661023279569	0.7192982240688992	0.9436340679717475
ENSG00000023902	PLEKHO1	-1.707414495342619	5.703031530532632	9.054352970784578	0.0026207012990214023	0.08250274917820723
ENSG00000163156	SCNM1	-0.053660287014294386	5.9434921478732	0.017111363433704507	0.8959252875632414	0.9808968332612326
ENSG00000159377	PSMB4	0.0555998895366049	8.859674009929073	0.1190449983840918	0.7300725826239127	0.9478429165702966
ENSG00000197323	TRIM33	0.11683531175889356	6.05012009663876	0.08879067362225568	0.7657202299525656	0.9541041903386372
ENSG00000178104	PDE4DIP	-0.28101050131360034	5.3752413102485415	0.28513564948977166	0.5933547176449466	0.9071603941364225
ENSG00000117362	APH1A	-0.2936091176028729	7.529590504964726	1.4435612525431856	0.22956392067195855	0.723253347870063
ENSG00000171943	SRGAP2C	-0.08616258359039575	5.693711890581588	0.034139064688265996	0.8534113245201211	0.9695788221537797
ENSG00000143373	ZNF687	-0.4064794804619521	5.817791693099011	0.81907814669160806	0.3654498319815661	0.8144490565851247
ENSG00000116830	TTF2	-0.9241215863316107	6.178210816414247	4.417546839291673	0.03557114107090431	0.3580212975533348
ENSG00000173207	CKS1B	-0.1839414131118778	8.507846999382581	1.0291213048394545	0.31036513726130427	0.7825968484299272
ENSG00000143614	GATAD2B	-0.08336706823153762	6.315971648540435	0.05445128718122244	0.8154911917712461	0.961971338125746
ENSG00000116473	RAP1A	0.2399596269540233	6.530133342302596	0.5461453500330944	0.4598969934665456	0.8563398359461774
ENSG00000134202	GSTM3	0.15146781420582597	6.337332665930734	0.1917665628715266	0.661450371771451	0.9238809725795555
ENSG00000163155	LYSMD1	-0.6804359349476278	5.342345009764411	1.4688876319415165	0.22552128234905194	0.7191480345676057
ENSG00000160688	FLAD1	0.06217884850208631	5.942044472067745	0.02359600536898432	0.8779173202781868	0.97454241740735
ENSG00000116459	ATP5PB	0.062003809141148704	8.652540259155884	0.13026416642772354	0.7181582992422618	0.9436340679717475
ENSG00000163344	PMVK	-0.6353728207587318	5.865080474464273	1.863607587413071	0.1722090097370031	0.6570824584327027
ENSG00000162738	VANGL2	-0.5489158153694397	5.253866376045106	0.9203686537642457	0.3373781944453763	0.7939373595870842
ENSG00000143549	TPM3	-0.23258813484381852	8.129205390759694	1.3287556933870144	0.24902670188396533	0.7352064999593373
ENSG00000088035	ALG6	0.08693605101173914	5.999898406155915	0.04845352340822506	0.8257764448007037	0.9671204205193961
ENSG00000024526	DEPDC1	0.09854551084408061	7.093308105420976	0.12907912276500477	0.7193887530270471	0.9436340679717475
ENSG00000143624	INTS3	-0.6856065723093698	6.221533343319296	2.938885614572587	0.08647037070290342	0.5139762168679811
ENSG00000137947	GTF2B	-0.30064953356342017	5.93797472642562	0.50564374396684	0.4770307512423938	0.8660168334676666
ENSG00000143569	UBAP2L	-0.44660322556826343	7.31750190279753	2.5492442154068744	0.11034703006833198	0.5550751236374852
ENSG00000162729	IGSF8	-0.04205219237415298	5.35086863238214	0.006609573066295282	0.935203945899333	0.9857778464763228
ENSG00000143158	MPC2	0.27496181508618317	7.304064097821426	1.1744296454388539	0.2784929335400305	0.7627703219715248
ENSG00000264522	OTUD7B	0.40020579742041773	5.196268341715335	0.5799153638858083	0.44634549749697583	0.8522009248730315
ENSG00000135862	LAMC1	-0.05021156561461023	6.981214401132759	0.03056858557259476	0.8612063457567455	0.9705271063565469
ENSG00000163191	S100A11	-0.20202818826330507	7.340499808708395	0.6086325094335603	0.4353031595530942	0.8452230834787714
ENSG00000143198	MGST3	0.3452911591780258	7.846970916244172	2.799685225501855	0.09428281506316302	0.521703624788718
ENSG00000162736	NCSTN	0.09473373242963663	6.256135924365002	0.06996357703677603	0.791389819240702	0.9583391334282558
ENSG00000143621	ILF2	-0.14503179694429427	8.565089403298309	0.6658361889517085	0.4145070786615175	0.8367715091348698
ENSG00000143155	TIPRL	0.3458130545153844	7.209017951195114	1.750901007699659	0.18576350323735785	0.6790664713931243
ENSG00000213064	SFT2D2	-0.061889011501783386	6.30281717806046	0.029823874424840413	0.8628904654501084	0.9705271063565469
ENSG00000143179	UCK2	0.9679201931175253	6.044429327664218	7.081076686103283	0.007790218861018653	0.16952250672984362
ENSG00000116199	FAM20B	0.3853013563427829	5.951316625988814	0.9700548882068996	0.3246664903210427	0.7916612112488683
ENSG00000116260	QSOX1	-0.10865661389708497	6.118239731667399	0.06987204245193546	0.7915231771994476	0.9583391334282558
ENSG00000159348	CYB5R1	0.6270651293880785	5.597656289424146	2.0452324354645706	0.15268366236099	0.6329076072494311
ENSG00000075945	KIFAP3	0.5374102511532788	5.48892172080931	1.3626150518791054	0.2430847839759467	0.7338036908479695
ENSG00000122218	COPA	-0.4539053619575079	7.380747757384843	2.8727212829354096	0.0900924182628774	0.520310409880775
